eTime;eTimeStart;T1;T2;C1;C2;Depth;DO;LSS;EH;rho1;rho2
11-Aug-2015 01:00:13;10-Aug-2015 16:30:01;3.885711;3.884419;29.269800;10.193900;61.049000;0.000000;-1.268700;1012.926400;1027.628200;0.000000
11-Aug-2015 01:00:14;10-Aug-2015 16:30:01;3.885689;3.884385;29.269300;10.195600;61.058000;0.000000;-1.268800;1012.926600;1027.626400;0.000000
11-Aug-2015 01:00:15;10-Aug-2015 16:30:01;3.885700;3.884380;29.269200;10.197800;61.071000;0.000000;-1.268800;1012.926800;1027.624400;0.000000
11-Aug-2015 01:00:16;10-Aug-2015 16:30:01;3.885721;3.884407;29.268300;10.199500;61.080000;0.000000;-1.268800;1012.927500;1027.623000;0.000000
11-Aug-2015 01:00:17;10-Aug-2015 16:30:01;3.885713;3.884412;29.267700;10.198500;61.087000;0.000000;-1.268800;1012.927900;1027.624000;0.000000
11-Aug-2015 01:00:18;10-Aug-2015 16:30:01;3.885718;3.884417;29.268100;10.200200;61.090000;0.000000;-1.268800;1012.927700;1027.622500;0.000000
11-Aug-2015 01:00:19;10-Aug-2015 16:30:01;3.885737;3.884414;29.268200;10.197400;61.102000;0.000000;-1.268800;1012.927800;1027.625200;0.000000
11-Aug-2015 01:00:20;10-Aug-2015 16:30:01;3.885763;3.884464;29.268800;10.195400;61.109000;0.000000;-1.268800;1012.927500;1027.627500;0.000000
11-Aug-2015 01:00:21;10-Aug-2015 16:30:01;3.885820;3.884514;29.269200;10.194000;61.114000;0.000000;-1.268800;1012.927500;1027.629200;0.000000
11-Aug-2015 01:00:22;10-Aug-2015 16:30:01;3.885866;3.884548;29.269000;10.199000;61.117000;0.000000;-1.268800;1012.927900;1027.624800;0.000000
11-Aug-2015 01:00:23;10-Aug-2015 16:30:01;3.885889;3.884572;29.269400;10.202500;61.120000;0.000000;-1.268800;1012.927800;1027.621600;0.000000
11-Aug-2015 01:00:24;10-Aug-2015 16:30:01;3.885874;3.884556;29.269600;10.203900;61.110000;0.000000;-1.268800;1012.927500;1027.620200;0.000000
11-Aug-2015 01:00:25;10-Aug-2015 16:30:01;3.885801;3.884507;29.270800;10.199900;61.099000;0.000000;-1.268700;1012.926300;1027.623600;0.000000
11-Aug-2015 01:00:26;10-Aug-2015 16:30:01;3.885817;3.884498;29.270300;10.194500;61.090000;0.000000;-1.268700;1012.926700;1027.628500;0.000000
11-Aug-2015 01:00:27;10-Aug-2015 16:30:01;3.885795;3.884487;29.269800;10.196400;61.078000;0.000000;-1.268800;1012.926900;1027.626600;0.000000
11-Aug-2015 01:00:28;10-Aug-2015 16:30:01;3.885795;3.884485;29.270200;10.196300;61.065000;0.000000;-1.268700;1012.926600;1027.626600;0.000000
11-Aug-2015 01:00:29;10-Aug-2015 16:30:01;3.885779;3.884484;29.269800;10.199800;61.047000;0.000000;-1.268700;1012.926700;1027.623200;0.000000
11-Aug-2015 01:00:30;10-Aug-2015 16:30:01;3.885741;3.884455;29.270700;10.195500;61.036000;0.000000;-1.268700;1012.925800;1027.627000;0.000000
11-Aug-2015 01:00:31;10-Aug-2015 16:30:01;3.885718;3.884414;29.270100;10.199700;61.017000;0.000000;-1.268700;1012.926000;1027.622700;0.000000
11-Aug-2015 01:00:32;10-Aug-2015 16:30:01;3.885707;3.884404;29.268100;10.197300;60.999000;0.000000;-1.268800;1012.927300;1027.624700;0.000000
11-Aug-2015 01:00:33;10-Aug-2015 16:30:01;3.885687;3.884387;29.267300;10.192800;60.984000;0.000000;-1.268800;1012.927600;1027.628800;0.000000
11-Aug-2015 01:00:34;10-Aug-2015 16:30:01;3.885678;3.884379;29.267200;10.195500;60.969000;0.000000;-1.268800;1012.927600;1027.626100;0.000000
11-Aug-2015 01:00:35;10-Aug-2015 16:30:01;3.885687;3.884382;29.267200;10.192500;60.950000;0.000000;-1.268800;1012.927600;1027.628900;0.000000
11-Aug-2015 01:00:36;10-Aug-2015 16:30:01;3.885709;3.884395;29.268200;10.192900;60.946000;0.000000;-1.268800;1012.927000;1027.628600;0.000000
11-Aug-2015 01:00:37;10-Aug-2015 16:30:01;3.885721;3.884421;29.268400;10.196000;60.936000;0.000000;-1.268800;1012.926900;1027.625900;0.000000
11-Aug-2015 01:00:38;10-Aug-2015 16:30:01;3.885711;3.884296;29.268000;10.193400;60.936000;0.000000;-1.268800;1012.927100;1027.627300;0.000000
11-Aug-2015 01:00:39;10-Aug-2015 16:30:01;3.885690;3.884387;29.267500;10.196600;60.940000;0.000000;-1.268800;1012.927300;1027.625000;0.000000
11-Aug-2015 01:00:40;10-Aug-2015 16:30:01;3.885697;3.884406;29.267700;10.199600;60.946000;0.000000;-1.268800;1012.927200;1027.622400;0.000000
11-Aug-2015 01:00:41;10-Aug-2015 16:30:01;3.885711;3.884404;29.268100;10.193900;60.959000;0.000000;-1.268800;1012.927100;1027.627700;0.000000
11-Aug-2015 01:00:42;10-Aug-2015 16:30:01;3.885699;3.884388;29.266800;10.198100;60.969000;0.000000;-1.268800;1012.928000;1027.623700;0.000000
11-Aug-2015 01:00:43;10-Aug-2015 16:30:01;3.885692;3.884380;29.266600;10.199900;60.978000;0.000000;-1.268800;1012.928100;1027.622000;0.000000
11-Aug-2015 01:00:44;10-Aug-2015 16:30:01;3.885625;3.884399;29.266500;10.199200;60.988000;0.000000;-1.268800;1012.927900;1027.622800;0.000000
11-Aug-2015 01:00:45;10-Aug-2015 16:30:01;3.885671;3.884379;29.267200;10.203700;60.997000;0.000000;-1.268800;1012.927700;1027.618500;0.000000
11-Aug-2015 01:00:46;10-Aug-2015 16:30:01;3.885659;3.884355;29.268600;10.202200;60.998000;0.000000;-1.268800;1012.926700;1027.619700;0.000000
11-Aug-2015 01:00:47;10-Aug-2015 16:30:01;3.885677;3.884353;29.268700;10.196900;61.006000;0.000000;-1.268800;1012.926800;1027.624700;0.000000
11-Aug-2015 01:00:48;10-Aug-2015 16:30:01;3.885669;3.884373;29.268200;10.196000;61.014000;0.000000;-1.268800;1012.927100;1027.625800;0.000000
11-Aug-2015 01:00:49;10-Aug-2015 16:30:01;3.885657;3.884369;29.268900;10.195000;61.029000;0.000000;-1.268800;1012.926600;1027.626700;0.000000
11-Aug-2015 01:00:50;10-Aug-2015 16:30:01;3.885667;3.884349;29.270700;10.193000;61.043000;0.000000;-1.268700;1012.925500;1027.628500;0.000000
11-Aug-2015 01:00:51;10-Aug-2015 16:30:01;3.885645;3.884328;29.269600;10.194500;61.056000;0.000000;-1.268800;1012.926200;1027.627000;0.000000
11-Aug-2015 01:00:52;10-Aug-2015 16:30:01;3.885645;3.884349;29.271100;10.194200;61.068000;0.000000;-1.268700;1012.925200;1027.627500;0.000000
11-Aug-2015 01:00:53;10-Aug-2015 16:30:01;3.885625;3.884327;29.271300;10.199700;61.078000;0.000000;-1.268700;1012.925100;1027.622200;0.000000
11-Aug-2015 01:00:54;10-Aug-2015 16:30:01;3.885651;3.884342;29.268400;10.196300;61.084000;0.000000;-1.268800;1012.927100;1027.625500;0.000000
11-Aug-2015 01:00:55;10-Aug-2015 16:30:01;3.885653;3.884355;29.268800;10.195600;61.077000;0.000000;-1.268800;1012.926900;1027.626300;0.000000
11-Aug-2015 01:00:56;10-Aug-2015 16:30:01;3.885643;3.884338;29.267600;10.200300;61.090000;0.000000;-1.268800;1012.927600;1027.621700;0.000000
11-Aug-2015 01:00:57;10-Aug-2015 16:30:01;3.885651;3.884355;29.267200;10.199400;61.084000;0.000000;-1.268800;1012.928000;1027.622700;0.000000
11-Aug-2015 01:00:58;10-Aug-2015 16:30:01;3.885641;3.884338;29.267300;10.197300;61.084000;0.000000;-1.268800;1012.927800;1027.624600;0.000000
11-Aug-2015 01:00:59;10-Aug-2015 16:30:01;3.885644;3.884338;29.268200;10.193500;61.087000;0.000000;-1.268800;1012.927300;1027.628200;0.000000
11-Aug-2015 01:01:00;10-Aug-2015 16:30:01;3.885641;3.884336;29.268800;10.197500;61.087000;0.000000;-1.268800;1012.926800;1027.624300;0.000000
11-Aug-2015 01:01:01;10-Aug-2015 16:30:01;3.885634;3.884341;29.269100;10.193200;61.084000;0.000000;-1.268800;1012.926600;1027.628500;0.000000
11-Aug-2015 01:01:02;10-Aug-2015 16:30:01;3.885657;3.884362;29.268500;10.194500;61.085000;0.000000;-1.268800;1012.927100;1027.627400;0.000000
11-Aug-2015 01:01:03;10-Aug-2015 16:30:01;3.885643;3.884358;29.267800;10.193700;61.080000;0.000000;-1.268800;1012.927500;1027.628100;0.000000
11-Aug-2015 01:01:04;10-Aug-2015 16:30:01;3.885655;3.884343;29.269000;10.194700;61.078000;0.000000;-1.268800;1012.926700;1027.627000;0.000000
11-Aug-2015 01:01:05;10-Aug-2015 16:30:01;3.885656;3.884336;29.268800;10.200000;61.078000;0.000000;-1.268800;1012.926900;1027.622000;0.000000
11-Aug-2015 01:01:06;10-Aug-2015 16:30:01;3.885648;3.884346;29.269100;10.202200;61.077000;0.000000;-1.268800;1012.926600;1027.620000;0.000000
11-Aug-2015 01:01:07;10-Aug-2015 16:30:01;3.885645;3.884336;29.268300;10.196500;61.078000;0.000000;-1.268800;1012.927100;1027.625300;0.000000
11-Aug-2015 01:01:08;10-Aug-2015 16:30:01;3.885641;3.884341;29.267600;10.202800;61.089000;0.000000;-1.268800;1012.927700;1027.619400;0.000000
11-Aug-2015 01:01:09;10-Aug-2015 16:30:01;3.885627;3.884327;29.266200;10.210000;61.095000;0.000000;-1.268800;1012.928600;1027.612500;0.000000
11-Aug-2015 01:01:10;10-Aug-2015 16:30:01;3.885678;3.884348;29.267500;10.209000;61.100000;0.000000;-1.268800;1012.927900;1027.613700;0.000000
11-Aug-2015 01:01:11;10-Aug-2015 16:30:01;3.885668;3.884356;29.267700;10.206000;61.108000;0.000000;-1.268800;1012.927800;1027.616600;0.000000
11-Aug-2015 01:01:12;10-Aug-2015 16:30:01;3.885655;3.884358;29.266900;10.203300;61.113000;0.000000;-1.268800;1012.928300;1027.619200;0.000000
11-Aug-2015 01:01:13;10-Aug-2015 16:30:01;3.885635;3.884328;29.267600;10.197900;61.112000;0.000000;-1.268800;1012.927800;1027.624000;0.000000
11-Aug-2015 01:01:14;10-Aug-2015 16:30:01;3.885671;3.884373;29.267600;10.204500;61.111000;0.000000;-1.268800;1012.927900;1027.618200;0.000000
11-Aug-2015 01:01:15;10-Aug-2015 16:30:01;3.885677;3.884376;29.268000;10.208500;61.105000;0.000000;-1.268800;1012.927600;1027.614300;0.000000
11-Aug-2015 01:01:16;10-Aug-2015 16:30:01;3.885676;3.884368;29.269200;10.215700;61.100000;0.000000;-1.268800;1012.926800;1027.607500;0.000000
11-Aug-2015 01:01:17;10-Aug-2015 16:30:01;3.885677;3.884369;29.269900;10.212500;61.097000;0.000000;-1.268800;1012.926300;1027.610600;0.000000
11-Aug-2015 01:01:18;10-Aug-2015 16:30:01;3.885667;3.884369;29.269000;10.213200;61.099000;0.000000;-1.268800;1012.926900;1027.609900;0.000000
11-Aug-2015 01:01:19;10-Aug-2015 16:30:01;3.885678;3.884359;29.268500;10.212100;61.100000;0.000000;-1.268800;1012.927300;1027.610900;0.000000
11-Aug-2015 01:01:20;10-Aug-2015 16:30:01;3.885692;3.884372;29.268500;10.211600;61.103000;0.000000;-1.268800;1012.927400;1027.611500;0.000000
11-Aug-2015 01:01:21;10-Aug-2015 16:30:01;3.885699;3.884389;29.268300;10.214500;61.106000;0.000000;-1.268800;1012.927500;1027.608800;0.000000
11-Aug-2015 01:01:22;10-Aug-2015 16:30:01;3.885694;3.884390;29.268500;10.207700;61.109000;0.000000;-1.268800;1012.927400;1027.615300;0.000000
11-Aug-2015 01:01:23;10-Aug-2015 16:30:01;3.885726;3.884407;29.268300;10.207300;61.111000;0.000000;-1.268800;1012.927700;1027.615800;0.000000
11-Aug-2015 01:01:24;10-Aug-2015 16:30:01;3.885714;3.884413;29.268500;10.213600;61.108000;0.000000;-1.268800;1012.927500;1027.609900;0.000000
11-Aug-2015 01:01:25;10-Aug-2015 16:30:01;3.885712;3.884412;29.268400;10.211100;61.110000;0.000000;-1.268800;1012.927600;1027.612200;0.000000
11-Aug-2015 01:01:26;10-Aug-2015 16:30:01;3.885703;3.884402;29.268000;10.217300;61.110000;0.000000;-1.268800;1012.927800;1027.606300;0.000000
11-Aug-2015 01:01:27;10-Aug-2015 16:30:01;3.885711;3.884396;29.267500;10.215300;61.126000;0.000000;-1.268800;1012.928200;1027.608200;0.000000
11-Aug-2015 01:01:28;10-Aug-2015 16:30:01;3.885704;3.884393;29.267500;10.213000;61.127000;0.000000;-1.268800;1012.928200;1027.610300;0.000000
11-Aug-2015 01:01:29;10-Aug-2015 16:30:01;3.885713;3.884395;29.267300;10.209700;61.133000;0.000000;-1.268800;1012.928400;1027.613600;0.000000
11-Aug-2015 01:01:30;10-Aug-2015 16:30:01;3.885705;3.884392;29.267400;10.208600;61.141000;0.000000;-1.268800;1012.928300;1027.614600;0.000000
11-Aug-2015 01:01:31;10-Aug-2015 16:30:01;3.885705;3.884404;29.268500;10.210600;61.149000;0.000000;-1.268800;1012.927600;1027.612800;0.000000
11-Aug-2015 01:01:32;10-Aug-2015 16:30:01;3.885710;3.884399;29.269100;10.206000;61.159000;0.000000;-1.268800;1012.927300;1027.617200;0.000000
11-Aug-2015 01:01:33;10-Aug-2015 16:30:01;3.885714;3.884403;29.268300;10.208100;61.161000;0.000000;-1.268800;1012.927800;1027.615200;0.000000
11-Aug-2015 01:01:34;10-Aug-2015 16:30:01;3.885711;3.884398;29.268000;10.207000;61.163000;0.000000;-1.268800;1012.928000;1027.616200;0.000000
11-Aug-2015 01:01:35;10-Aug-2015 16:30:01;3.885707;3.884407;29.268800;10.207700;61.173000;0.000000;-1.268800;1012.927500;1027.615700;0.000000
11-Aug-2015 01:01:36;10-Aug-2015 16:30:01;3.885719;3.884417;29.268600;10.212000;61.182000;0.000000;-1.268800;1012.927700;1027.611800;0.000000
11-Aug-2015 01:01:37;10-Aug-2015 16:30:01;3.885718;3.884412;29.268300;10.210800;61.193000;0.000000;-1.268800;1012.928000;1027.612900;0.000000
11-Aug-2015 01:01:38;10-Aug-2015 16:30:01;3.885707;3.884417;29.268100;10.212700;61.203000;0.000000;-1.268800;1012.928100;1027.611200;0.000000
11-Aug-2015 01:01:39;10-Aug-2015 16:30:01;3.885716;3.884402;29.267600;10.210800;61.217000;0.000000;-1.268800;1012.928600;1027.612900;0.000000
11-Aug-2015 01:01:40;10-Aug-2015 16:30:01;3.885716;3.884406;29.269200;10.213900;61.228000;0.000000;-1.268800;1012.927500;1027.610100;0.000000
11-Aug-2015 01:01:41;10-Aug-2015 16:30:01;3.885728;3.884410;29.269200;10.212300;61.244000;0.000000;-1.268800;1012.927600;1027.611700;0.000000
11-Aug-2015 01:01:42;10-Aug-2015 16:30:01;3.885719;3.884410;29.268700;10.212000;61.251000;0.000000;-1.268800;1012.927900;1027.611900;0.000000
11-Aug-2015 01:01:43;10-Aug-2015 16:30:01;3.885720;3.884418;29.268500;10.212700;61.261000;0.000000;-1.268800;1012.928100;1027.611400;0.000000
11-Aug-2015 01:01:44;10-Aug-2015 16:30:01;3.885737;3.884421;29.268200;10.212200;61.269000;0.000000;-1.268800;1012.928500;1027.612000;0.000000
11-Aug-2015 01:01:45;10-Aug-2015 16:30:01;3.885732;3.884420;29.269200;10.207200;61.274000;0.000000;-1.268800;1012.927800;1027.616700;0.000000
11-Aug-2015 01:01:46;10-Aug-2015 16:30:01;3.885669;3.884373;29.269200;10.211700;61.282000;0.000000;-1.268800;1012.927500;1027.612100;0.000000
11-Aug-2015 01:01:47;10-Aug-2015 16:30:01;3.885697;3.884393;29.272600;10.208400;61.284000;0.000000;-1.268700;1012.925400;1027.615400;0.000000
11-Aug-2015 01:01:48;10-Aug-2015 16:30:01;3.885675;3.884399;29.272700;10.217600;61.285000;0.000000;-1.268700;1012.925200;1027.606700;0.000000
11-Aug-2015 01:01:49;10-Aug-2015 16:30:01;3.885698;3.884389;29.273900;10.216800;61.290000;0.000000;-1.268700;1012.924600;1027.607400;0.000000
11-Aug-2015 01:01:50;10-Aug-2015 16:30:01;3.885714;3.884421;29.274300;10.214300;61.292000;0.000000;-1.268700;1012.924400;1027.610100;0.000000
11-Aug-2015 01:01:51;10-Aug-2015 16:30:01;3.885693;3.884402;29.273900;10.211600;61.297000;0.000000;-1.268700;1012.924500;1027.612500;0.000000
11-Aug-2015 01:01:52;10-Aug-2015 16:30:01;3.885693;3.884375;29.272600;10.211800;61.298000;0.000000;-1.268700;1012.925400;1027.612100;0.000000
11-Aug-2015 01:01:53;10-Aug-2015 16:30:01;3.885667;3.884355;29.271600;10.216700;61.299000;0.000000;-1.268800;1012.926000;1027.607400;0.000000
11-Aug-2015 01:01:54;10-Aug-2015 16:30:01;3.885664;3.884356;29.272000;10.219900;61.299000;0.000000;-1.268800;1012.925700;1027.604300;0.000000
11-Aug-2015 01:01:55;10-Aug-2015 16:30:01;3.885683;3.884369;29.272300;10.218600;61.304000;0.000000;-1.268700;1012.925600;1027.605600;0.000000
11-Aug-2015 01:01:56;10-Aug-2015 16:30:01;3.885686;3.884387;29.272100;10.212500;61.305000;0.000000;-1.268700;1012.925800;1027.611500;0.000000
11-Aug-2015 01:01:57;10-Aug-2015 16:30:01;3.885699;3.884383;29.271400;10.210500;61.308000;0.000000;-1.268800;1012.926300;1027.613400;0.000000
11-Aug-2015 01:01:58;10-Aug-2015 16:30:01;3.885698;3.884397;29.270300;10.212700;61.307000;0.000000;-1.268800;1012.927100;1027.611400;0.000000
11-Aug-2015 01:01:59;10-Aug-2015 16:30:01;3.885702;3.884386;29.271300;10.210400;61.312000;0.000000;-1.268800;1012.926400;1027.613500;0.000000
11-Aug-2015 01:02:00;10-Aug-2015 16:30:01;3.885695;3.884387;29.271200;10.207300;61.314000;0.000000;-1.268800;1012.926400;1027.616500;0.000000
11-Aug-2015 01:02:01;10-Aug-2015 16:30:01;3.885691;3.884391;29.271700;10.210200;61.314000;0.000000;-1.268800;1012.926100;1027.613800;0.000000
11-Aug-2015 01:02:02;10-Aug-2015 16:30:01;3.885690;3.884385;29.270800;10.206000;61.316000;0.000000;-1.268800;1012.926700;1027.617700;0.000000
11-Aug-2015 01:02:03;10-Aug-2015 16:30:01;3.885682;3.884383;29.270300;10.213200;61.316000;0.000000;-1.268800;1012.927000;1027.610900;0.000000
11-Aug-2015 01:02:04;10-Aug-2015 16:30:01;3.885674;3.884361;29.271200;10.214900;61.316000;0.000000;-1.268800;1012.926300;1027.609100;0.000000
11-Aug-2015 01:02:05;10-Aug-2015 16:30:01;3.885685;3.884372;29.270700;10.214100;61.320000;0.000000;-1.268800;1012.926800;1027.610000;0.000000
11-Aug-2015 01:02:06;10-Aug-2015 16:30:01;3.885655;3.884348;29.270300;10.210500;61.323000;0.000000;-1.268800;1012.926900;1027.613200;0.000000
11-Aug-2015 01:02:07;10-Aug-2015 16:30:01;3.885625;3.884334;29.269300;10.216000;61.323000;0.000000;-1.268800;1012.927400;1027.607900;0.000000
11-Aug-2015 01:02:08;10-Aug-2015 16:30:01;3.885623;3.884332;29.268300;10.218300;61.319000;0.000000;-1.268800;1012.928100;1027.605700;0.000000
11-Aug-2015 01:02:09;10-Aug-2015 16:30:01;3.885660;3.884336;29.269500;10.217900;61.323000;0.000000;-1.268800;1012.927500;1027.606100;0.000000
11-Aug-2015 01:02:10;10-Aug-2015 16:30:01;3.885665;3.884359;29.268400;10.216900;61.318000;0.000000;-1.268800;1012.928200;1027.607300;0.000000
11-Aug-2015 01:02:11;10-Aug-2015 16:30:01;3.885678;3.884365;29.268800;10.222800;61.317000;0.000000;-1.268800;1012.928000;1027.601700;0.000000
11-Aug-2015 01:02:12;10-Aug-2015 16:30:01;3.885695;3.884375;29.269200;10.228900;61.318000;0.000000;-1.268800;1012.927800;1027.596100;0.000000
11-Aug-2015 01:02:13;10-Aug-2015 16:30:01;3.885688;3.884370;29.269300;10.222700;61.326000;0.000000;-1.268800;1012.927700;1027.601900;0.000000
11-Aug-2015 01:02:14;10-Aug-2015 16:30:01;3.885677;3.884369;29.269200;10.219000;61.334000;0.000000;-1.268800;1012.927800;1027.605400;0.000000
11-Aug-2015 01:02:15;10-Aug-2015 16:30:01;3.885533;3.884349;29.268400;10.220400;61.343000;0.000000;-1.268800;1012.927700;1027.603900;0.000000
11-Aug-2015 01:02:16;10-Aug-2015 16:30:01;3.885667;3.884361;29.268000;10.220900;61.349000;0.000000;-1.268800;1012.928600;1027.603600;0.000000
11-Aug-2015 01:02:17;10-Aug-2015 16:30:01;3.885658;3.884352;29.267500;10.221700;61.357000;0.000000;-1.268800;1012.928900;1027.602900;0.000000
11-Aug-2015 01:02:18;10-Aug-2015 16:30:01;3.885651;3.884349;29.267500;10.220500;61.357000;0.000000;-1.268800;1012.928900;1027.604000;0.000000
11-Aug-2015 01:02:19;10-Aug-2015 16:30:01;3.885647;3.884348;29.268200;10.223500;61.357000;0.000000;-1.268800;1012.928400;1027.601100;0.000000
11-Aug-2015 01:02:20;10-Aug-2015 16:30:01;3.885642;3.884345;29.268400;10.224800;61.357000;0.000000;-1.268800;1012.928200;1027.599800;0.000000
11-Aug-2015 01:02:21;10-Aug-2015 16:30:01;3.885645;3.884339;29.269200;10.231900;61.359000;0.000000;-1.268800;1012.927700;1027.593200;0.000000
11-Aug-2015 01:02:22;10-Aug-2015 16:30:01;3.885651;3.884341;29.268300;10.237300;61.363000;0.000000;-1.268800;1012.928400;1027.588100;0.000000
11-Aug-2015 01:02:23;10-Aug-2015 16:30:01;3.885632;3.884322;29.268000;10.236700;61.367000;0.000000;-1.268800;1012.928500;1027.588500;0.000000
11-Aug-2015 01:02:24;10-Aug-2015 16:30:01;3.885634;3.884315;29.267600;10.233700;61.370000;0.000000;-1.268800;1012.928800;1027.591300;0.000000
11-Aug-2015 01:02:25;10-Aug-2015 16:30:01;3.885684;3.884358;29.268400;10.235200;61.376000;0.000000;-1.268800;1012.928600;1027.590300;0.000000
11-Aug-2015 01:02:26;10-Aug-2015 16:30:01;3.885658;3.884358;29.268400;10.235400;61.380000;0.000000;-1.268800;1012.928400;1027.590000;0.000000
11-Aug-2015 01:02:27;10-Aug-2015 16:30:01;3.885667;3.884361;29.268200;10.239600;61.383000;0.000000;-1.268800;1012.928600;1027.586200;0.000000
11-Aug-2015 01:02:28;10-Aug-2015 16:30:01;3.885664;3.884356;29.270600;10.240100;61.387000;0.000000;-1.268800;1012.927000;1027.585700;0.000000
11-Aug-2015 01:02:29;10-Aug-2015 16:30:01;3.885661;3.884358;29.270300;10.235900;61.389000;0.000000;-1.268800;1012.927200;1027.589600;0.000000
11-Aug-2015 01:02:30;10-Aug-2015 16:30:01;3.885665;3.884363;29.273100;10.233500;61.394000;0.000000;-1.268700;1012.925400;1027.591900;0.000000
11-Aug-2015 01:02:31;10-Aug-2015 16:30:01;3.885643;3.884331;29.271100;10.233600;61.396000;0.000000;-1.268800;1012.926600;1027.591600;0.000000
11-Aug-2015 01:02:32;10-Aug-2015 16:30:01;3.885632;3.884325;29.267900;10.243900;61.403000;0.000000;-1.268800;1012.928700;1027.582000;0.000000
11-Aug-2015 01:02:33;10-Aug-2015 16:30:01;3.885635;3.884322;29.268200;10.239400;61.409000;0.000000;-1.268800;1012.928600;1027.586100;0.000000
11-Aug-2015 01:02:34;10-Aug-2015 16:30:01;3.885620;3.884308;29.267600;10.236700;61.419000;0.000000;-1.268900;1012.928900;1027.588600;0.000000
11-Aug-2015 01:02:35;10-Aug-2015 16:30:01;3.885607;3.884308;29.267700;10.237800;61.435000;0.000000;-1.268900;1012.928900;1027.587700;0.000000
11-Aug-2015 01:02:36;10-Aug-2015 16:30:01;3.885614;3.884295;29.267600;10.238100;61.443000;0.000000;-1.268900;1012.929000;1027.587300;0.000000
11-Aug-2015 01:02:37;10-Aug-2015 16:30:01;3.885620;3.884321;29.268300;10.242400;61.448000;0.000000;-1.268800;1012.928600;1027.583500;0.000000
11-Aug-2015 01:02:38;10-Aug-2015 16:30:01;3.885637;3.884338;29.267800;10.243500;61.449000;0.000000;-1.268900;1012.929000;1027.582600;0.000000
11-Aug-2015 01:02:39;10-Aug-2015 16:30:01;3.885622;3.884319;29.267400;10.244300;61.442000;0.000000;-1.268900;1012.929200;1027.581700;0.000000
11-Aug-2015 01:02:40;10-Aug-2015 16:30:01;3.885623;3.884309;29.268000;10.244500;61.433000;0.000000;-1.268800;1012.928800;1027.581400;0.000000
11-Aug-2015 01:02:41;10-Aug-2015 16:30:01;3.885627;3.884318;29.268300;10.246000;61.429000;0.000000;-1.268800;1012.928600;1027.580000;0.000000
11-Aug-2015 01:02:42;10-Aug-2015 16:30:01;3.885635;3.884338;29.268600;10.248100;61.427000;0.000000;-1.268800;1012.928400;1027.578200;0.000000
11-Aug-2015 01:02:43;10-Aug-2015 16:30:01;3.885643;3.884345;29.269300;10.248400;61.431000;0.000000;-1.268800;1012.928000;1027.578000;0.000000
11-Aug-2015 01:02:44;10-Aug-2015 16:30:01;3.885654;3.884355;29.270600;10.246300;61.438000;0.000000;-1.268800;1012.927200;1027.580000;0.000000
11-Aug-2015 01:02:45;10-Aug-2015 16:30:01;3.885637;3.884338;29.268900;10.239800;61.446000;0.000000;-1.268800;1012.928200;1027.586000;0.000000
11-Aug-2015 01:02:46;10-Aug-2015 16:30:01;3.885624;3.884311;29.268300;10.233400;61.458000;0.000000;-1.268800;1012.928600;1027.591900;0.000000
11-Aug-2015 01:02:47;10-Aug-2015 16:30:01;3.885616;3.884319;29.269200;10.235000;61.464000;0.000000;-1.268800;1012.928100;1027.590500;0.000000
11-Aug-2015 01:02:48;10-Aug-2015 16:30:01;3.885635;3.884332;29.269200;10.233800;61.470000;0.000000;-1.268800;1012.928100;1027.591700;0.000000
11-Aug-2015 01:02:49;10-Aug-2015 16:30:01;3.885635;3.884331;29.269200;10.241300;61.473000;0.000000;-1.268800;1012.928200;1027.584700;0.000000
11-Aug-2015 01:02:50;10-Aug-2015 16:30:01;3.885646;3.884348;29.269500;10.239200;61.475000;0.000000;-1.268800;1012.928000;1027.586800;0.000000
11-Aug-2015 01:02:51;10-Aug-2015 16:30:01;3.885653;3.884346;29.271400;10.240500;61.476000;0.000000;-1.268800;1012.926800;1027.585600;0.000000
11-Aug-2015 01:02:52;10-Aug-2015 16:30:01;3.885642;3.884338;29.271700;10.242000;61.481000;0.000000;-1.268800;1012.926600;1027.584100;0.000000
11-Aug-2015 01:02:53;10-Aug-2015 16:30:01;3.885641;3.884343;29.271400;10.238100;61.487000;0.000000;-1.268800;1012.926800;1027.587900;0.000000
11-Aug-2015 01:02:54;10-Aug-2015 16:30:01;3.885631;3.884319;29.271800;10.239200;61.491000;0.000000;-1.268800;1012.926500;1027.586700;0.000000
11-Aug-2015 01:02:55;10-Aug-2015 16:30:01;3.885654;3.884341;29.273000;10.235500;61.495000;0.000000;-1.268800;1012.925800;1027.590300;0.000000
11-Aug-2015 01:02:56;10-Aug-2015 16:30:01;3.885659;3.884356;29.271400;10.234400;61.505000;0.000000;-1.268800;1012.927000;1027.591500;0.000000
11-Aug-2015 01:02:57;10-Aug-2015 16:30:01;3.885647;3.884356;29.271800;10.235800;61.507000;0.000000;-1.268800;1012.926600;1027.590200;0.000000
11-Aug-2015 01:02:58;10-Aug-2015 16:30:01;3.885631;3.884346;29.271000;10.232700;61.513000;0.000000;-1.268800;1012.927100;1027.593100;0.000000
11-Aug-2015 01:02:59;10-Aug-2015 16:30:01;3.885543;3.884359;29.273500;10.233500;61.514000;0.000000;-1.268800;1012.925000;1027.592500;0.000000
11-Aug-2015 01:03:00;10-Aug-2015 16:30:01;3.885679;3.884363;29.272100;10.234600;61.523000;0.000000;-1.268800;1012.926600;1027.591500;0.000000
